name,createdAt,tick,leftPoint,rightPoint,angleOfVector,lengthOfVector,differenceX,differenceY,meanX,meanY
eye,1580312757005,779,"{""x"":160.09835891766082,""y"":126.25228606770227}","{""x"":201.54470690775344,""y"":126.68182084963652}",0.5937712322519773,41.448573700970044,41.44634799009262,0.429534781934251,180.82153291270714,126.4670534586694
eye,1580312757072,780,"{""x"":160.05644342241374,""y"":126.25869913412484}","{""x"":201.68483338511663,""y"":126.7941770383795}",0.7369713782053046,41.63183382308313,41.6283899627029,0.5354779042546625,180.87063840376518,126.52643808625217
eye,1580312757125,781,"{""x"":160.45006654312067,""y"":125.8791687962563}","{""x"":201.9654343191877,""y"":126.4166894341081}",0.7417962267901028,41.518847407150176,41.51536777606702,0.5375206378517987,181.20775043115418,126.1479291151822
eye,1580312757195,782,"{""x"":160.84055894171095,""y"":125.8282728846066}","{""x"":202.61399404797427,""y"":126.27079393743406}",0.6069321387494135,41.775778933006,41.77343510626332,0.442521052827459,181.7272764948426,126.04953341102033
eye,1580312757267,783,"{""x"":161.04431213186476,""y"":125.4343522691585}","{""x"":203.02992837153133,""y"":126.12153335141144}",0.9376797138725459,41.991239429961574,41.98561623966657,0.6871810822529483,182.03712025169804,125.77794281028497
eye,1580312757336,784,"{""x"":161.67232457820316,""y"":124.76958783656269}","{""x"":203.37336360099408,""y"":125.62656441074449}",1.1772903403025665,41.70984373537052,41.70103902279092,0.8569765741818003,182.5228440895986,125.19807612365359
eye,1580312757403,785,"{""x"":161.88954382887226,""y"":124.87832035438242}","{""x"":204.02096820655845,""y"":125.30457035936303}",0.5796503073740037,42.13358054046007,42.13142437768619,0.42625000498060217,182.95525601771536,125.09144535687273
eye,1580312757470,786,"{""x"":162.46060274581174,""y"":124.23761654183136}","{""x"":204.83987037647373,""y"":125.17765365510027}",1.2706998341697382,42.38969208057069,42.379267630661985,0.9400371132689145,183.65023656114272,124.70763509846581
eye,1580312757525,787,"{""x"":163.2920628387249,""y"":123.77825154607302}","{""x"":205.54698090595733,""y"":125.21945796027026}",1.9534541953137434,42.279488842662815,42.25491806723244,1.4412064141972394,184.4195218723411,124.49885475317164
eye,1580312757585,788,"{""x"":164.27554628650938,""y"":123.26819628707025}","{""x"":206.2772303632176,""y"":124.4666441286353}",1.6343958359569015,42.01877845093259,42.001684076708216,1.1984478415650415,185.2763883248635,123.86742020785277
eye,1580312757642,789,"{""x"":166.66171866920652,""y"":122.28576347735938}","{""x"":208.43891590780603,""y"":123.13907829307306}",1.170124933729636,41.78591096634801,41.77719723859951,0.8533148157136736,187.55031728850628,122.71242088521622
eye,1580312757710,790,"{""x"":167.9697062933834,""y"":121.80773436775547}","{""x"":209.1122309454117,""y"":123.27235792935423}",2.0387987324378583,41.168585801797306,41.1425246520283,1.4646235615987564,188.54096861939757,122.54004614855485
eye,1580312757770,791,"{""x"":170.32779341847677,""y"":120.91179021954181}","{""x"":210.7921094823662,""y"":122.67872180429339}",2.5003128842391815,40.50287547500216,40.46431606388941,1.7669315847515747,190.55995145042147,121.7952560119176
eye,1580312757831,792,"{""x"":170.34094723183608,""y"":118.93053746435692}","{""x"":210.67566586283618,""y"":122.7109032243225}",5.354397036830293,40.51148839923148,40.3347186310001,3.7803657599655764,190.50830654733613,120.8207203443397
eye,1580312757900,793,"{""x"":171.3853545769032,""y"":118.78369525490598}","{""x"":211.37000104289734,""y"":123.78557214255855}",7.130372171723842,40.296286744683684,39.98464646599413,5.001876887652571,191.37767780990026,121.28463369873226
eye,1580312757958,794,"{""x"":171.51096638444625,""y"":118.63909984554664}","{""x"":211.32666630030386,""y"":122.50701000994673}",5.54860787498697,40.00313348763435,39.81569991585761,3.8679101644000866,191.41881634237507,120.57305492774668
eye,1580312758014,795,"{""x"":170.9474674643678,""y"":117.04350137003098}","{""x"":211.2618670075336,""y"":121.52901336488807}",6.3488034496659465,40.56316837208372,40.31439954316579,4.485511994857092,191.1046672359507,119.28625736745953
eye,1580312758077,796,"{""x"":171.57691987544212,""y"":117.59024041059817}","{""x"":210.61678916516573,""y"":119.78862088936373}",3.2229882657387106,39.101716981331165,39.03986928972361,2.198380478765557,191.0968545203039,118.68943064998095
eye,1580312758145,797,"{""x"":172.11510560349825,""y"":117.1573765582076}","{""x"":210.7984154553371,""y"":119.04453628494761}",2.7929520891104516,38.72931490392778,38.68330985183886,1.887159726740009,191.4567605294177,118.1009564215776
eye,1580312758208,798,"{""x"":170.21925929179886,""y"":114.46899214837953}","{""x"":210.86410705183664,""y"":116.62133853584083}",3.0312645168281036,40.70179657470006,40.64484776003778,2.152346387461307,190.54168317181774,115.54516534211018
eye,1580312758275,799,"{""x"":170.57578766876583,""y"":112.89496357433873}","{""x"":210.32650401931843,""y"":114.60987444801216}",2.470301759107743,39.787691183162835,39.75071635055261,1.714910873673432,190.45114584404212,113.75241901117545
eye,1580312758350,800,"{""x"":172.10304571683756,""y"":111.97180277232954}","{""x"":211.07529951379985,""y"":111.77872915862221}",-0.28384842091862006,38.97273204992372,38.97225379696229,-0.19307361370732679,191.58917261531872,111.87526596547588
eye,1580312758418,801,"{""x"":171.6258932362678,""y"":107.79563666097488}","{""x"":211.39664336313834,""y"":108.52165341023522}",1.0458207505772368,39.77737630832605,39.770750126870524,0.7260167492603387,191.5112682997031,108.15864503560505
eye,1580312758487,802,"{""x"":172.3903868700701,""y"":107.13525412132194}","{""x"":211.53089964553405,""y"":107.4974114279365}",0.5301282887341584,39.14218821477653,39.14051277546395,0.3621573066145629,191.96064325780208,107.31633277462922
eye,1580312758543,803,"{""x"":172.74689001004137,""y"":105.66301743142327}","{""x"":211.16884959893693,""y"":106.26292230396666}",0.8945203462484704,38.426642639018375,38.42195958889556,0.5999048725433909,191.95786980448915,105.96296986769497
eye,1580312758613,804,"{""x"":172.41280169020067,""y"":105.12204238710487}","{""x"":212.58902780220842,""y"":104.36301967722724}",-1.0823222869504074,40.18339532788741,40.176226112007754,-0.7590227098776268,192.50091474620456,104.74253103216606
eye,1580312758673,805,"{""x"":171.97241951237802,""y"":105.4205645326337}","{""x"":212.04360497130486,""y"":104.34439401598286}",-1.538392484262074,40.085633923696626,40.071185458926834,-1.0761705166508477,192.00801224184144,104.88247927430828
eye,1580312758739,806,"{""x"":171.37325634942212,""y"":105.03658561819736}","{""x"":210.9938255131068,""y"":103.49906322581123}",-2.2223144491565447,39.65039061549596,39.62056916368468,-1.537522392386137,191.18354093126447,104.2678244220043
eye,1580312758795,807,"{""x"":170.92361753276973,""y"":104.90193142310801}","{""x"":210.0651300360258,""y"":102.77527478045454}",-3.1099657237839353,39.19924322634679,39.14151250325608,-2.1266566426534723,190.49437378439777,103.83860310178127
eye,1580312758857,808,"{""x"":167.27484395737466,""y"":105.72164645322351}","{""x"":207.63284189694005,""y"":102.44755299508748}",-4.638035106642918,40.49058761814372,40.357997939565394,-3.2740934581360364,187.45384292715735,104.0845997241555
eye,1580312758914,809,"{""x"":165.62948065200263,""y"":106.13212310383511}","{""x"":203.59246100587026,""y"":101.17798974464483}",-7.435029316572931,38.28487057166031,37.962980353867636,-4.95413335919028,184.61097082893644,103.65505642423997
eye,1580312758975,810,"{""x"":161.72443157310656,""y"":107.16627758263834}","{""x"":200.41325959112243,""y"":101.08439465304863}",-8.933784009929353,39.16394660113871,38.68882801801587,-6.08188292958971,181.06884558211448,104.12533611784349
eye,1580312759032,811,"{""x"":160.42782935261374,""y"":107.84989620174781}","{""x"":198.07736136651536,""y"":101.26212793004973}",-9.92491681268663,38.22153779830679,37.64953201390162,-6.587768271698081,179.25259535956457,104.55601206589877
eye,1580312759095,812,"{""x"":157.2753114502225,""y"":110.78010816885384}","{""x"":194.62788622687054,""y"":100.24965049675734}",-15.744233933762086,38.80857355313257,37.352574776648055,-10.530457672096503,175.95159883854652,105.51487933280559
eye,1580312759160,813,"{""x"":152.96113051009817,""y"":113.03714474443157}","{""x"":187.7767192263278,""y"":99.18000110320591}",-21.703321783761776,37.47193146277913,34.81558871622963,-13.857143641225662,170.36892486821299,106.10857292381874
eye,1580312759214,814,"{""x"":149.87722399114503,""y"":114.3959351265112}","{""x"":183.45377813673161,""y"":99.95547008797394}",-23.271372395002054,36.55013021619382,33.576554145586584,-14.440465038537269,166.66550106393834,107.17570260724257
eye,1580312759268,815,"{""x"":145.9134555211407,""y"":118.20730001070379}","{""x"":180.012350565425,""y"":101.12623351688555}",-26.60753845634326,38.137874558073605,34.09889504428432,-17.08106649381824,162.96290304328284,109.66676676379467
eye,1580312759329,816,"{""x"":144.55945278522879,""y"":119.73934753146298}","{""x"":177.6548750128166,""y"":101.30342699724417}",-29.120145996730713,37.88390342040197,33.09542222758782,-18.43592053421881,161.10716389902268,110.52138726435358
eye,1580312759392,817,"{""x"":141.7422414943797,""y"":120.73676809429767}","{""x"":175.8918627787061,""y"":101.56371460187327}",-29.311711754696244,39.16379213107799,34.1496212843264,-19.1730534924244,158.81705213654288,111.15024134808547
eye,1580312759445,818,"{""x"":142.0180008078895,""y"":120.90456453770486}","{""x"":175.31319399757274,""y"":101.61831778234827}",-30.081575625023458,38.477645502899875,33.29519318968323,-19.286246755356586,158.66559740273112,111.26144116002656
eye,1580312759495,819,"{""x"":141.92930295983834,""y"":120.62856928884804}","{""x"":175.3471037839216,""y"":102.15241857240036}",-28.937481844528914,38.185305514228766,33.41780082408326,-18.476150716447677,158.63820337187997,111.3904939306242
eye,1580312759557,820,"{""x"":143.01760544833516,""y"":119.9907890908442}","{""x"":176.0873388409261,""y"":102.11168412567952}",-28.397810460870666,37.59347896926301,33.06973339259093,-17.879104965164686,159.55247214463063,111.05123660826186
eye,1580312759627,821,"{""x"":143.19943193582824,""y"":120.7738480836772}","{""x"":176.44772580893883,""y"":101.54753773856234}",-30.03927360957189,38.407031321873774,33.24829387311058,-19.226310345114854,159.82357887238354,111.16069291111977
eye,1580312759682,822,"{""x"":143.73664482623252,""y"":120.08118677563766}","{""x"":176.69841920445157,""y"":101.99899415375569}",-28.74832176836065,37.59580109766861,32.96177437821905,-18.082192621881973,160.21753201534204,111.04009046469668
eye,1580312759750,823,"{""x"":144.97771461498138,""y"":119.79968988435559}","{""x"":177.82737145579534,""y"":101.99497999423335}",-28.457956800931555,37.3645239342167,32.849656840813964,-17.80470989012224,161.40254303538836,110.89733493929447
eye,1580312759817,824,"{""x"":145.4772606826324,""y"":119.55322671997794}","{""x"":178.3270460137274,""y"":102.19129025830006}",-27.857576412754348,37.15568912021906,32.849785331095006,-17.361936461677885,161.9021533481799,110.872258489139
eye,1580312759909,825,"{""x"":145.28032499993944,""y"":119.84984619185903}","{""x"":178.4481484069315,""y"":101.96886483710313}",-28.32938506204369,37.68068475713437,33.167823406992056,-17.880981354755903,161.86423670343547,110.90935551448108
eye,1580312760006,826,"{""x"":145.21970452293093,""y"":119.95449275574273}","{""x"":178.56752048861733,""y"":102.22975794851601}",-27.991140892260308,37.76563323536101,33.34781596568641,-17.724734807226724,161.89361250577412,111.09212535212937
eye,1580312760138,827,"{""x"":145.0920854035754,""y"":120.49595648881589}","{""x"":178.0170358504315,""y"":102.87018796881156}",-28.161553391240584,37.34595129125387,32.924950446856116,-17.62576852000433,161.55456062700347,111.68307222881373
eye,1580312760190,828,"{""x"":144.42311367719748,""y"":120.54528679550577}","{""x"":178.50242899875613,""y"":102.65903402719016}",-27.692371366824514,38.4878912241019,34.07931532155865,-17.886252768315615,161.4627713379768,111.60216041134797
eye,1580312760286,829,"{""x"":145.10826838440994,""y"":119.9160508628415}","{""x"":179.65187817988834,""y"":103.43249106477913}",-25.509597221653426,38.27490981463666,34.5436097954784,-16.483559798062373,162.38007328214914,111.67427096381032
eye,1580312760343,830,"{""x"":145.25332893709756,""y"":120.12893517151784}","{""x"":180.29223679505753,""y"":103.51463847627272}",-25.368768112718847,38.77834342202154,35.03890785795997,-16.614296695245116,162.77278286607753,111.82178682389528
eye,1580312760416,831,"{""x"":147.77288199673777,""y"":118.94765714651044}","{""x"":181.0614583616087,""y"":104.99680226492953}",-22.73799047241647,36.09370676900299,33.28857636487092,-13.95085488158091,164.41717017917324,111.97222970571998
eye,1580312760482,832,"{""x"":147.76560391410524,""y"":120.5513988121327}","{""x"":182.3145107487189,""y"":106.16633180340955}",-22.6052934525749,37.424017907117744,34.54890683461366,-14.385067008723155,165.04005733141207,113.35886530777113
eye,1580312760542,833,"{""x"":148.04072332417576,""y"":120.99204469222343}","{""x"":183.12857687933155,""y"":106.57096511886098}",-22.342622896631063,37.935801074569525,35.08785355515579,-14.421079573362448,165.58465010175365,113.7815049055422
eye,1580312760630,834,"{""x"":149.9187182226945,""y"":120.763742350683}","{""x"":183.0384606635889,""y"":106.6475247346329}",-23.0845569800225,36.00256850746713,33.119742440894385,-14.116217616050108,166.4785894431417,113.70563354265795
eye,1580312760690,835,"{""x"":149.62640756527819,""y"":124.26095921773938}","{""x"":183.7756876648357,""y"":110.03414729653196}",-22.616927346133277,36.99426318714084,34.1492800995575,-14.226811921207428,166.70104761505695,117.14755325713567
eye,1580312760766,836,"{""x"":149.76126824642148,""y"":126.35690975472198}","{""x"":184.48389309167155,""y"":111.15426937974877}",-23.64529223925777,37.90489349034954,34.72262484525007,-15.202640374973214,167.1225806690465,118.75558956723538
eye,1580312760835,837,"{""x"":149.66835242279913,""y"":126.89246955328241}","{""x"":184.74964350974878,""y"":111.73147985560249}",-23.37242593330266,38.217176674114086,35.08129108694965,-15.160989697679923,167.20899796627396,119.31197470444245
eye,1580312760918,838,"{""x"":151.2677382899321,""y"":126.72993259826114}","{""x"":186.0712593542716,""y"":111.60202771336813}",-23.492943115984044,37.9491578916093,34.80352106433949,-15.127904884893013,168.66949882210184,119.16598015581464
eye,1580312760996,839,"{""x"":151.65604732439851,""y"":127.23897786805466}","{""x"":186.70631437839316,""y"":111.99102350583061}",-23.510536007080134,38.22330876296308,35.050267053994645,-15.24795436222405,169.18118085139582,119.61500068694264
eye,1580312761069,840,"{""x"":152.3601760057738,""y"":127.99009321422179}","{""x"":187.68225132746937,""y"":112.88234771394588}",-23.157072899383085,38.41735257839407,35.322075321695564,-15.107745500275911,170.02121366662158,120.43622046408383
eye,1580312761137,841,"{""x"":153.30823335449492,""y"":126.14010522768828}","{""x"":187.35244310503543,""y"":111.73957382394579}",-22.92812037585151,36.964625282139295,34.04420975054052,-14.400531403742491,170.33033822976518,118.93983952581704
eye,1580312761202,842,"{""x"":154.04515702646637,""y"":128.6968712965883}","{""x"":187.60673058846584,""y"":113.47737890181273}",-24.39332738330739,36.851216651721735,33.56157356199947,-15.219492394775585,170.8259438074661,121.08712509920052
eye,1580312761264,843,"{""x"":154.4339538144075,""y"":128.72002477444244}","{""x"":187.9584348166378,""y"":113.6925096455243}",-24.144545081905857,36.738495306949694,33.52448100223032,-15.02751512891814,171.19619431552263,121.20626720998337
eye,1580312761332,844,"{""x"":154.2860873445913,""y"":126.56264309642575}","{""x"":188.13992327398645,""y"":112.18065129189532}",-23.017050266141894,36.78211379733344,33.85383592939516,-14.38199180453043,171.21300530928886,119.37164719416053
eye,1580312761387,845,"{""x"":155.00656426059032,""y"":128.37337839992534}","{""x"":188.5516522404702,""y"":113.58578761465824}",-23.78919516291926,36.6598659136991,33.54508797987987,-14.7875907852671,171.77910825053027,120.9795830072918
eye,1580312761452,846,"{""x"":155.3377614884419,""y"":129.1195118526323}","{""x"":189.02984429113235,""y"":114.0107103964695}",-24.1532644568988,36.924684494591084,33.692082802690436,-15.10880145616278,172.18380288978713,121.5651111245509
eye,1580312761508,847,"{""x"":155.08201850981672,""y"":128.1675386747196}","{""x"":188.70987946767835,""y"":112.93751709680527}",-24.365720374050237,36.91593950944511,33.62786095786163,-15.230021577914329,171.89594898874753,120.55252788576243
eye,1580312761575,848,"{""x"":155.12021082020655,""y"":124.03228695244039}","{""x"":187.7887072846161,""y"":108.82286967155841}",-24.96519550338319,36.035496878343864,32.66849646440954,-15.20941728088198,171.45445905241132,116.4275783119994
eye,1580312761631,849,"{""x"":155.4366400376272,""y"":119.70253622355023}","{""x"":188.06579154040057,""y"":105.03637096506904}",-24.20298474762284,35.77370446543128,32.62915150277337,-14.666165258481186,171.75121578901388,112.36945359430963
eye,1580312761700,850,"{""x"":155.46912878698694,""y"":115.83799382557854}","{""x"":190.56613184507242,""y"":101.75490969649408}",-21.86370282945621,37.81709775017289,35.09700305808548,-14.083084129084455,173.01763031602968,108.79645176103631
eye,1580312761755,851,"{""x"":156.12511886970228,""y"":113.8365313080015}","{""x"":191.4422991848841,""y"":100.7409243371437}",-20.344775430691662,37.66693705825104,35.317180315181815,-13.095606970857801,173.78370902729318,107.2887278225726
eye,1580312761828,852,"{""x"":156.2932579269749,""y"":113.87877672291651}","{""x"":191.6545546946257,""y"":101.25140987588671}",-19.65142751073485,37.54825831619009,35.3612967676508,-12.627366847029805,173.9739063108003,107.56509329940161
eye,1580312761891,853,"{""x"":157.16289907676176,""y"":114.96986599704277}","{""x"":191.31971436084555,""y"":101.87030741298233}",-20.98243289129127,36.582597849910165,34.15681528408379,-13.099558584060446,174.24130671880366,108.42008670501255
eye,1580312761952,854,"{""x"":157.24816129610872,""y"":114.85359263207863}","{""x"":191.64198667076292,""y"":102.09707311069928}",-20.349597151034175,36.6832933936082,34.3938253746542,-12.756519521379346,174.4450739834358,108.47533287138896
eye,1580312762008,855,"{""x"":157.07278310368253,""y"":115.66222698539937}","{""x"":191.90273943569966,""y"":102.89035222084655}",-20.137595097908378,37.097798359089204,34.82995633201713,-12.77187476455282,174.48776126969108,109.27628960312296
eye,1580312762078,856,"{""x"":156.99211935614974,""y"":118.15733645294821}","{""x"":191.46229926131954,""y"":104.39990399640814}",-21.757492159784192,37.11415162025173,34.4701799051698,-13.757432456540073,174.22720930873464,111.27862022467818
eye,1580312762138,857,"{""x"":155.11785892633728,""y"":119.70662534130787}","{""x"":190.26783007047297,""y"":104.64635791269183}",-23.19307373174429,38.24045144156911,35.14997114413569,-15.060267428616044,172.69284449840512,112.17649162699985
eye,1580312762199,858,"{""x"":154.72788376482728,""y"":120.21745451975292}","{""x"":188.08620244600652,""y"":103.22050041402483}",-27.000056977551026,37.43893526941357,33.35831868117924,-16.996954105728094,171.4070431054169,111.71897746688887
eye,1580312762254,859,"{""x"":154.20273294505452,""y"":120.87325876615168}","{""x"":186.49467207911462,""y"":105.8318258110069}",-24.975881704739102,35.62322330140772,32.2919391340601,-15.041432955144785,170.34870251208457,113.35254228857929
eye,1580312762322,860,"{""x"":154.28699733241731,""y"":120.75741178699346}","{""x"":187.56702988225558,""y"":106.9757746348395}",-22.49499810236431,36.02074526036247,33.28003254983827,-13.781637152153962,170.92701360733645,113.86659321091648
eye,1580312762387,861,"{""x"":154.52983110241084,""y"":123.183538748178}","{""x"":185.72211425452983,""y"":109.75020428439629}",-23.29971338919734,33.961934618890474,31.19228315211899,-13.433334463781705,170.12597267847033,116.46687151628714
eye,1580312762460,862,"{""x"":153.97235072048198,""y"":128.0880868088244}","{""x"":186.8743437517998,""y"":114.30816463051633}",-22.724776270157374,35.67110035691517,32.90199303131783,-13.779922178308055,170.4233472361409,121.19812571967036
eye,1580312762514,863,"{""x"":154.05103676113956,""y"":135.00873821496256}","{""x"":188.4352242727308,""y"":119.20752079904256}",-24.68109691711995,37.841126075441274,34.38418751159125,-15.801217415920007,171.2431305169352,127.10812950700256
eye,1580312762579,864,"{""x"":153.9645272518124,""y"":135.74203710810718}","{""x"":189.00198119188983,""y"":120.93782847146957}",-22.905284895164048,38.03666352297665,35.03745394007743,-14.804208636637611,171.4832542218511,128.33993278978838
eye,1580312762644,865,"{""x"":153.87853121828255,""y"":135.51636122525267}","{""x"":187.39585364961482,""y"":121.12038730655294}",-23.24393272442664,36.478143703233755,33.517322431332275,-14.395973918699724,170.63719243394868,128.3183742659028
eye,1580312762706,866,"{""x"":155.94650354724965,""y"":136.57746903054436}","{""x"":188.22425803374114,""y"":120.58534467114185}",-26.356273257399426,36.02223585810321,32.27775448649149,-15.99212435940251,172.08538079049538,128.5814068508431
eye,1580312762764,867,"{""x"":157.27494502845786,""y"":133.69580773146993}","{""x"":191.8836716721249,""y"":119.79920703650228}",-21.877166984502164,37.29449652122206,34.60872664366704,-13.896600694967645,174.5793083502914,126.7475073839861
eye,1580312762826,868,"{""x"":159.48785221046086,""y"":131.96336764327143}","{""x"":193.94625905713272,""y"":118.80801774203246}",-20.895593980355372,36.88421116731101,34.45840684667186,-13.155349901238964,176.7170556337968,125.38569269265194
eye,1580312762884,869,"{""x"":160.29009189662312,""y"":131.9182588481054}","{""x"":195.0760317231675,""y"":119.496808479377}",-19.650757005555903,36.93716338430374,34.785939826544364,-12.421450368728415,177.68306180989532,125.7075336637412
eye,1580312762947,870,"{""x"":161.7696466842108,""y"":132.94536919975846}","{""x"":196.04097823360908,""y"":121.1776734077612}",-18.950857223981686,36.23538092005894,34.27133154939827,-11.767695791997255,178.90531245890995,127.06152130375983
eye,1580312763012,871,"{""x"":162.68635595331207,""y"":134.374912793983}","{""x"":197.0710474464943,""y"":121.67809069262768}",-20.267070026341422,36.65400797395536,34.38469149318223,-12.696822101355309,179.8787016999032,128.02650174330535
eye,1580312763091,872,"{""x"":163.96556779078986,""y"":135.3696660118216}","{""x"":198.37170748470092,""y"":125.37529369773071}",-16.197642269014413,35.8283397129924,34.40613969391106,-9.994372314090896,181.1686376377454,130.37247985477615
eye,1580312763158,873,"{""x"":164.60060874043305,""y"":134.6604744659333}","{""x"":199.1032894068019,""y"":125.42687883575167}",-14.982382446418141,35.71686242417065,34.50268066636886,-9.23359563018164,181.85194907361748,130.04367665084249
eye,1580312763220,874,"{""x"":165.8516293067253,""y"":133.3604251171078}","{""x"":200.34079398458013,""y"":125.46090598063935}",-12.900703911665026,35.38226791436101,34.48916467785483,-7.899519136468456,183.09621164565272,129.41066554887357
eye,1580312763292,875,"{""x"":167.0949847422297,""y"":132.5609797186243}","{""x"":202.02442919394383,""y"":124.87047943092594}",-12.416841016283254,35.76604373397302,34.92944445171412,-7.69050028769837,184.55970696808677,128.71572957477514
eye,1580312763359,876,"{""x"":168.4057734302668,""y"":130.2783869480167}","{""x"":204.2384766513587,""y"":123.80054772713771}",-10.247260849046281,36.41352799582055,35.83270322109189,-6.477839220878991,186.32212504081275,127.03946733757721
eye,1580312763428,877,"{""x"":170.7429060836928,""y"":128.11480771610925}","{""x"":206.2833624678479,""y"":123.23848070093715}",-7.812485162049915,35.87342477591078,35.54045638415511,-4.876327015172109,188.51313427577034,125.6766442085232
eye,1580312763508,878,"{""x"":172.99669210281147,""y"":129.03523628435784}","{""x"":207.63237161523156,""y"":123.77253573726122}",-8.63969370681878,35.03321727069166,34.6356795124201,-5.262700547096614,190.3145318590215,126.40388601080953
eye,1580312763570,879,"{""x"":174.2979232493777,""y"":129.487575740418}","{""x"":208.6656943379241,""y"":124.43534419798354}",-8.362863201646128,34.737137664941464,34.36777108854639,-5.05223154243447,191.48180879365088,126.96145996920077
eye,1580312763623,880,"{""x"":175.36790659095132,""y"":129.85229306546444}","{""x"":209.7497578604639,""y"":125.36103045975773}",-7.442342428516444,34.67395472847455,34.381851269512566,-4.491262605706709,192.5588322257076,127.60666176261108
eye,1580312763693,881,"{""x"":175.33818371925582,""y"":130.26578946212632}","{""x"":210.22482792489254,""y"":126.08230245007252}",-6.83806152267595,35.13658360613206,34.88664420563671,-4.183487012053803,192.78150582207417,128.1740459560994
eye,1580312763753,882,"{""x"":176.161415732579,""y"":131.0082176842392}","{""x"":211.36606437489613,""y"":126.66099560225399}",-7.03949439703445,35.47204005775677,35.204648642317125,-4.3472220819852225,193.76374005373756,128.83460664324662
eye,1580312763819,883,"{""x"":176.46589765916593,""y"":130.78241403166547}","{""x"":211.8959948602257,""y"":127.04795581013937}",-6.016961883594813,35.62636616166272,35.430097201059766,-3.734458221526097,194.18094625969582,128.91518492090242
eye,1580312763868,884,"{""x"":176.82262841742542,""y"":131.13789178072875}","{""x"":212.4109732142542,""y"":127.31499160291179}",-6.131202290193859,35.79308384517214,35.58834479682878,-3.822900177816962,194.6168008158398,129.22644169182027
eye,1580312763932,885,"{""x"":177.16585313637108,""y"":131.09649195798426}","{""x"":212.60066399853733,""y"":127.11622864697736}",-6.408962026307241,35.657654393726496,35.434810862166245,-3.980263311006894,194.88325856745422,129.10636030248082
eye,1580312763997,886,"{""x"":176.90038554251018,""y"":129.64983391408043}","{""x"":212.57098917419904,""y"":126.72465108480932}",-4.688074311367383,35.79034308348716,35.67060363168886,-2.925182829271108,194.7356873583546,128.1872424994449
eye,1580312764062,887,"{""x"":177.4016038037903,""y"":129.45353204630956}","{""x"":212.86183735984724,""y"":126.58733112663472}",-4.621091332081484,35.57588047486741,35.46023355605695,-2.8662009196748386,195.13172058181877,128.02043158647214
eye,1580312764125,888,"{""x"":178.18746267776461,""y"":128.97868193858454}","{""x"":214.33359306643908,""y"":126.58702009863245}",-3.7855415229022547,36.22516788686753,36.146130388674464,-2.391661839952093,196.26052787210185,127.7828510186085
eye,1580312764177,889,"{""x"":178.86254415340522,""y"":126.93799950178015}","{""x"":215.21070121233117,""y"":126.08960260340297}",-1.3370894434711929,36.35805686333532,36.34815705892595,-0.8483968983771888,197.0366226828682,126.51380105259156
eye,1580312764276,890,"{""x"":179.5838651741117,""y"":125.71771581519604}","{""x"":216.07535320219725,""y"":125.57600702800806}",-0.22249776731395912,36.49176317861713,36.49148802808554,-0.14170878718798008,197.82960918815448,125.64686142160205
eye,1580312764379,891,"{""x"":180.7215620141355,""y"":124.73283007024656}","{""x"":217.92252511440472,""y"":126.04513801099284}",2.020338574946547,37.22410251059035,37.200963100269234,1.3123079407462797,199.3220435642701,125.3889840406197
eye,1580312764433,892,"{""x"":181.35838459861031,""y"":124.07288705842785}","{""x"":219.02370647860565,""y"":124.64681792895942}",0.8729852892366609,37.66969430414593,37.66532187999533,0.5739308705315693,200.19104553860797,124.35985249369364
eye,1580312764493,893,"{""x"":183.64431842498328,""y"":123.98215400854275}","{""x"":221.58388127346774,""y"":124.3321486113687}",0.5285417981610819,37.94117717409555,37.93956284848446,0.3499946028259444,202.6140998492255,124.15715130995572
eye,1580312764553,894,"{""x"":184.09341270492055,""y"":123.91977464126902}","{""x"":222.3254553472253,""y"":124.14464642669043}",0.33699626731821175,38.2327039577753,38.23204264230475,0.2248717854214135,203.20943402607293,124.03221053397972
eye,1580312764609,895,"{""x"":185.54369063617924,""y"":123.57855063871389}","{""x"":223.71977703507648,""y"":124.27791681487764}",1.04951167824848,38.18249187499984,38.17608639889724,0.6993661761637497,204.63173383562787,123.92823372679577
eye,1580312764677,896,"{""x"":186.33422690824514,""y"":123.42303030993182}","{""x"":224.73605750576326,""y"":123.9349458960468}",0.7637361268766576,38.405242491198855,38.401830597518114,0.5119155861149807,205.53514220700418,123.67898810298931
eye,1580312764742,897,"{""x"":187.4427614594072,""y"":123.28764454193566}","{""x"":225.8287723432309,""y"":123.57214073611294}",0.42463731941255833,38.38706513472387,38.3860108838237,0.28449619417727945,206.63576690131904,123.4298926390243
eye,1580312764808,898,"{""x"":188.12693835436767,""y"":123.23265294151417}","{""x"":226.05425216005534,""y"":123.30554106398222}",0.11011000341925577,37.92738384325373,37.927313805687675,0.07288812246804355,207.0905952572115,123.2690970027482
eye,1580312764861,899,"{""x"":188.20360300873438,""y"":122.80532334324866}","{""x"":226.25900645814949,""y"":122.96346964397486}",0.23810188818028005,38.0557320511666,38.05540344941511,0.15814630072620162,207.23130473344193,122.88439649361176
eye,1580312764936,900,"{""x"":188.32636643305023,""y"":122.3775162512895}","{""x"":227.26228071550236,""y"":121.65432211765548}",-1.064087189144543,38.942629992918846,38.93591428245213,-0.7231941336340242,207.7943235742763,122.0159191844725
